#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,object_important_note,date_published,floor,total_floors,year_built,latitude,longitude
1,3558846,"Tallinn, Lasnamäe linnaosa, Punane tn-27",Tallinn,Punane tn 27,,1,30.8,90000,2922,https://www.city24.ee/ru/real-estate/skip/skip/3558846,https://c24ee.img-bcg.eu/object/24/6430/2v2656886430.jpg,HUBANE KORTER HEA ASUKOHAGA!,2025-06-22T00:01:38+03:00,3,5,1972,59.433193,24.823749
2,7448682,"Tallinn, Mustamäe linnaosa, Mustamäe tee-181",Tallinn,Mustamäe tee 181,,3,43.1,141900,3292,https://www.city24.ee/ru/real-estate/skip/skip/7448682,https://c24ee.img-bcg.eu/object/24/3274/2v3583413274.jpg,RENUVA.EE / RENOVEERITUD JA SISUSTATUD KORTER,2025-06-22T00:00:37+03:00,6,9,1968,59.404083,24.682285
3,5072707,"Tallinn, Lasnamäe linnaosa, Mustakivi tee-25",Tallinn,Mustakivi tee 25,,2,41,120000,2926,https://www.city24.ee/ru/real-estate/skip/skip/5072707,https://c24ee.img-bcg.eu/object/24/2117/5132722117.jpg,,2025-06-21T22:32:32+03:00,3,12,2018,59.447277,24.858941
4,1981407,"Tallinn, Lasnamäe linnaosa, Narva mnt-174b/2",Tallinn,Narva mnt 174b,2,0,51.1,149000,2915,https://www.city24.ee/ru/real-estate/skip/skip/1981407,https://c24ee.img-bcg.eu/object/24/4831/2v4161134831.jpg,Kliendipäev 28.06 kell 16.00-18.00!,2025-06-21T22:05:04+03:00,2,3,2006,59.453706125166,24.890510033066
5,8651052,"Tallinn, Kesklinna linnaosa, Pronksi tn-7",Tallinn,Pronksi tn 7,,3,73.2,237500,3244,https://www.city24.ee/ru/real-estate/skip/skip/8651052,https://c24ee.img-bcg.eu/object/24/4289/2v3930694289.jpg,,2025-06-21T22:04:47+03:00,5,8,1983,59.435889918593,24.765343609262
6,6796943,"Tallinn, Lasnamäe linnaosa, Linnamäe tee-45",Tallinn,Linnamäe tee 45,,2,49.7,123500,2484,https://www.city24.ee/ru/real-estate/skip/skip/6796943,https://c24ee.img-bcg.eu/object/24/4210/2v1622034210.jpg,HEA ASUKOHAGA RENOVEERITUD KORTER!,2025-06-21T22:03:05+03:00,8,9,1986,59.44999,24.87641
7,3367056,"Tallinn, Lasnamäe linnaosa, Pae tn-62",Tallinn,Pae tn 62,,2,49.8,106900,2146,https://www.city24.ee/ru/real-estate/skip/skip/3367056,https://c24ee.img-bcg.eu/object/24/4244/2v2215564244.jpg,,2025-06-21T22:02:12+03:00,9,9,1979,59.434941,24.818434
8,4310965,"Tallinn, Kesklinna linnaosa, Juurdeveo tn-10",Tallinn,Juurdeveo tn 10,,2,39.4,128000,3248,https://www.city24.ee/ru/real-estate/skip/skip/4310965,https://c24ee.img-bcg.eu/object/24/4868/2v3473204868.jpg,Müüa päiksepoolne viimase korruse korter Kitseküla,2025-06-21T20:40:18+03:00,4,4,1964,59.41402,24.741921
9,4360505,"Tallinn, Pirita linnaosa, Kose tee-43",Tallinn,Kose tee 43,,3,1,267500,267500,https://www.city24.ee/ru/real-estate/skip/skip/4360505,https://c24ee.img-bcg.eu/object/24/1312/2v2070691312.jpg,Hea planeeringuga korter Pirita jõe lähedal!,2025-06-21T20:35:24+03:00,1,3,2008,59.458957,24.856095
10,8932270,"Tallinn, Lasnamäe linnaosa, K. Kärberi tn-34",Tallinn,K. Kärberi tn 34,,3,56,148000,2642,https://www.city24.ee/ru/real-estate/skip/skip/8932270,https://c24ee.img-bcg.eu/object/24/2050/2v919582050.jpg,Müüa avar ja valge korter Lasnämäel!,2025-06-21T20:24:23+03:00,2,,1995,59.445384,24.887239
11,6765784,"Tallinn, Mustamäe linnaosa, Pöörise tn-10",Tallinn,Pöörise tn 10,,1,33.6,135500,4032,https://www.city24.ee/ru/real-estate/skip/skip/6765784,https://c24ee.img-bcg.eu/object/24/2486/2v2617012486.jpg,,2025-06-21T20:04:05+03:00,11,14,2021,59.4078606,24.6543368
12,7288651,"Tallinn, Lasnamäe linnaosa, Pallasti tn-33",Tallinn,Pallasti tn 33,,1,16,50900,3181,https://www.city24.ee/ru/real-estate/skip/skip/7288651,https://c24ee.img-bcg.eu/object/24/7131/2v765547131.jpg,,2025-06-21T20:01:12+03:00,5,5,1987,59.431587,24.792927
13,4574963,"Tallinn, Mustamäe linnaosa, Sõpruse pst-192",Tallinn,Sõpruse pst 192,,3,60.2,152500,2533,https://www.city24.ee/ru/real-estate/skip/skip/4574963,https://c24ee.img-bcg.eu/object/24/8469/2v353538469.jpg,,2025-06-21T20:00:58+03:00,8,9,1970,59.4091694,24.7014338
14,4482842,"Tallinn, Kristiine linnaosa, Sõstra tn-6",Tallinn,Sõstra tn 6,,2,32.6,120000,3680,https://www.city24.ee/ru/real-estate/skip/skip/4482842,https://c24ee.img-bcg.eu/object/24/6931/2v1511966931.jpg,MAJA KÕRGEIM KORRUS!,2025-06-21T16:05:30+03:00,9,9,1974,59.4234569,24.7032614
15,4836086,"Tallinn, Lasnamäe linnaosa, Linnamäe tee-14",Tallinn,Linnamäe tee 14,,2,31.7,96000,3028,https://www.city24.ee/ru/real-estate/skip/skip/4836086,https://c24ee.img-bcg.eu/object/24/9270/2v3975969270.jpg,RÕDU! VÄGA HEAS KORRAS!,2025-06-21T16:05:25+03:00,2,9,1987,59.4489222,24.8760108
16,3928537,"Tallinn, Mustamäe linnaosa, Akadeemia tee-6",Tallinn,Akadeemia tee 6,,3,58.9,116900,1984,https://www.city24.ee/ru/real-estate/skip/skip/3928537,https://c24ee.img-bcg.eu/object/24/0273/2v1087310273.jpg,,2025-06-21T16:02:30+03:00,,5,1963,59.397712,24.669378
17,2389774,"Tallinn, Lasnamäe linnaosa, Arbu tn-8",Tallinn,Arbu tn 8,,2,32.6,110500,3389,https://www.city24.ee/ru/real-estate/skip/skip/2389774,https://c24ee.img-bcg.eu/object/24/3193/2v1871133193.jpg,,2025-06-21T14:26:00+03:00,1,9,1981,59.442455,24.846763
18,8905474,"Tallinn, Lasnamäe linnaosa, Vormsi tn-12",Tallinn,Vormsi tn 12,,2,52.7,125000,2371,https://www.city24.ee/ru/real-estate/skip/skip/8905474,https://c24ee.img-bcg.eu/object/24/3225/2v1281613225.jpg,,2025-06-21T14:15:58+03:00,2,5,1990,59.45379,24.870583
19,1548771,"Tallinn, Haabersti linnaosa, Õismäe tee-94",Tallinn,Õismäe tee 94,,3,65.7,127000,1933,https://www.city24.ee/ru/real-estate/skip/skip/1548771,https://c24ee.img-bcg.eu/object/24/8758/2v27628758.jpg,,2025-06-21T14:15:48+03:00,1,9,1988,59.416131,24.640819
20,3268998,"Tallinn, Lasnamäe linnaosa, Pae tn-13",Tallinn,Pae tn 13,,2,44.2,93000,2104,https://www.city24.ee/ru/real-estate/skip/skip/3268998,https://c24ee.img-bcg.eu/object/24/3686/2v2552683686.jpg,2- toaline korter Pae pargi naabruses!,2025-06-21T14:02:26+03:00,5,5,1961,59.430632,24.806807
21,6464585,"Tallinn, Lasnamäe linnaosa, Paekaare tn-16",Tallinn,Paekaare tn 16,,2,51.2,114500,2236,https://www.city24.ee/ru/real-estate/skip/skip/6464585,https://c24ee.img-bcg.eu/object/24/0252/2v593400252.jpg,,2025-06-21T12:45:40+03:00,9,9,1979,59.437604,24.817475
22,5079330,"Tallinn, Lasnamäe linnaosa, Mahtra tn-4",Tallinn,Mahtra tn 4,,3,64.9,125000,1926,https://www.city24.ee/ru/real-estate/skip/skip/5079330,https://c24ee.img-bcg.eu/object/24/0459/2v1562220459.jpg,,2025-06-21T12:45:30+03:00,5,9,1982,59.44219,24.870869
23,4443033,"Tallinn, Mustamäe linnaosa, Akadeemia tee-56",Tallinn,Akadeemia tee 56,,2,39.8,105000,2638,https://www.city24.ee/ru/real-estate/skip/skip/4443033,https://c24ee.img-bcg.eu/object/24/7316/2v1703627316.jpg,RENOVEERITUD 2-TOALINE KORTER!,2025-06-21T12:03:52+03:00,1,5,1964,59.4009043,24.660189
24,9052461,"Tallinn, Põhja-Tallinna linnaosa, Kalma tn-14",Tallinn,Kalma tn 14,,2,47.2,279000,5911,https://www.city24.ee/ru/real-estate/skip/skip/9052461,https://c24ee.img-bcg.eu/object/24/9117/2v2844809117.jpg,Uus terrassiga A-energiaklassi korter Kalamajas!,2025-06-21T11:45:00+03:00,1,4,2025,59.443582,24.735389
25,4568605,"Tallinn, Mustamäe linnaosa, Kuklase tn-3",Tallinn,Kuklase tn 3,,4,79.5,165000,2075,https://www.city24.ee/ru/real-estate/skip/skip/4568605,https://c24ee.img-bcg.eu/object/24/3324/2v2876183324.jpg,Renoveerimist vajav 4-toaline.,2025-06-21T10:04:54+03:00,1,9,1987,59.4097872,24.7014873
26,2023687,"Tallinn, Haabersti linnaosa, Rõugu tn-1/2",Tallinn,Rõugu tn 1,2,4,86.7,259000,2987,https://www.city24.ee/ru/real-estate/skip/skip/2023687,https://c24ee.img-bcg.eu/object/24/4235/2v24714235.jpg,,2025-06-21T08:03:35+03:00,1,3,2016,59.4279749,24.6170498
27,2452242,"Tallinn, Haabersti linnaosa, Pagi tn-5",Tallinn,Pagi tn 5,,2,33.3,184900,5552,https://www.city24.ee/ru/real-estate/skip/skip/2452242,https://c24ee.img-bcg.eu/object/24/2003/2v1112042003.jpg,2 MAJAALUST PARKIMISKOHTA HINNAS!,2025-06-21T00:05:26+03:00,2,4,2022,59.4321465,24.6839036
28,2993945,"Tallinn, Kadriorg, Uuslinna tn-5",Tallinn,Uuslinna tn 5,,3,78.6,217000,2760,https://www.city24.ee/ru/real-estate/skip/skip/2993945,https://c24ee.img-bcg.eu/object/24/3689/2v1565413689.jpg,,2025-06-20T23:22:29+03:00,3,5,2011,59.4381289,24.806723
29,6054790,"Tallinn, Kadriorg, Uuslinna tn-9/1",Tallinn,Uuslinna tn 9,1,3,78.9,281000,3561,https://www.city24.ee/ru/real-estate/skip/skip/6054790,https://c24ee.img-bcg.eu/object/24/5965/2v2235635965.jpg,Värske pakkumine Uuslinna tänaval - Lasnamäe ja Kadrioru veerel,2025-06-20T22:07:17+03:00,1,5,2015,59.4377369,24.8066949
30,9281156,"Tallinn, Mustamäe linnaosa, Sõpruse pst-257",Tallinn,Sõpruse pst 257,,2,44,139900,3179,https://www.city24.ee/ru/real-estate/skip/skip/9281156,https://c24ee.img-bcg.eu/object/24/5870/2v586535870.jpg,Hubane kodu Mustamäe südames vaatega Männi pargile!,2025-06-20T22:06:45+03:00,2,8,2003,59.3979589,24.6786289
31,6578088,"Tallinn, Haabersti linnaosa, Jõeküla tee-18/2",Tallinn,Jõeküla tee 18,2,2,50.9,197000,3870,https://www.city24.ee/ru/real-estate/skip/skip/6578088,https://c24ee.img-bcg.eu/object/24/9464/2v71479464.jpg,UUS KODU KAKUMÄE RANNA LÄHEDAL.,2025-06-20T20:08:26+03:00,2,2,2022,59.441821531947,24.587590625934
32,8503105,"Tallinn, Kesklinna linnaosa, Koidu tn-98",Tallinn,Koidu tn 98,,1,27.1,67000,2472,https://www.city24.ee/ru/real-estate/skip/skip/8503105,https://c24ee.img-bcg.eu/object/24/3803/2v533793803.jpg,,2025-06-20T18:41:10+03:00,,3,1940,59.422985,24.734541
33,5910044,"Tallinn, Kristiine linnaosa, Sinika tn-4",Tallinn,Sinika tn 4,,3,52.3,124900,2388,https://www.city24.ee/ru/real-estate/skip/skip/5910044,https://c24ee.img-bcg.eu/object/24/5292/2v90515292.jpg,MÜÜA VÄGA HEA ASUKOHAGA 3-TOALINE KORTER KRISTIINES!,2025-06-20T18:08:59+03:00,2,3,1939,59.428761,24.7217649
34,7540522,"Tallinn, Kristiine linnaosa, Koskla tn-20",Tallinn,Koskla tn 20,,4,91.8,339000,3692,https://www.city24.ee/ru/real-estate/skip/skip/7540522,https://c24ee.img-bcg.eu/object/24/3547/3543563547.jpg,MÜÜA VÄGA HEA ASUKOHAGA AVAR 4-TOALINE KORTER KRISTIINES!,2025-06-20T18:08:53+03:00,3,3,1960,59.4252815,24.7193044
35,5435950,"Tallinn, Mustamäe linnaosa, Kadaka tee-157",Tallinn,Kadaka tee 157,,2,44,97000,2204,https://www.city24.ee/ru/real-estate/skip/skip/5435950,https://c24ee.img-bcg.eu/object/24/1275/2v1802301275.jpg,UUS PAKKUMINE TURUL!,2025-06-20T18:08:22+03:00,5,5,,59.406037,24.661759
36,6230391,"Tallinn, Kristiine linnaosa, Nõmme tee-11",Tallinn,Nõmme tee 11,,2,49.5,153000,3090,https://www.city24.ee/ru/real-estate/skip/skip/6230391,https://c24ee.img-bcg.eu/object/24/3077/2v772453077.jpg,Parima asukohaga 2 toaline valgusküllane korter Kristiines!,2025-06-20T18:06:12+03:00,4,9,1984,59.4201218,24.7236136
37,8663097,"Tallinn, Põhja-Tallinna linnaosa, Luste tn-None",Tallinn,Luste tn-None,,2,46.2,162000,3506,https://www.city24.ee/ru/real-estate/skip/skip/8663097,https://c24ee.img-bcg.eu/object/24/5538/2v2866175538.jpg,,2025-06-20T18:05:30+03:00,2,2,1960,59.446298,24.711527
38,7454932,"Tallinn, Põhja-Tallinna linnaosa, Kari tn-21",Tallinn,Kari tn 21,,3,48.6,129000,2654,https://www.city24.ee/ru/real-estate/skip/skip/7454932,https://c24ee.img-bcg.eu/object/24/8556/2v4276328556.jpg,HUBANE KOLMETOALINE KODU MERE LÄHEDUSES,2025-06-20T18:05:26+03:00,4,4,1964,59.44597,24.688833
39,7466733,"Tallinn, Kesklinna linnaosa, Tiiu tn-12/3",Tallinn,Tiiu tn 12,3,1,36.3,173900,4790,https://www.city24.ee/ru/real-estate/skip/skip/7466733,https://c24ee.img-bcg.eu/object/24/9403/2v3580759403.jpg,Erakordse hinnaga täissisustusega kodu!,2025-06-20T18:05:05+03:00,3,5,2023,59.42095,24.746793
40,4574883,"Tallinn, Kesklinna linnaosa, Virmalise tn-3",Tallinn,Virmalise tn 3,,3,73.8,419000,5677,https://www.city24.ee/ru/real-estate/skip/skip/4574883,https://c24ee.img-bcg.eu/object/24/7281/2v788327281.jpg,"KINGITUS ESIMESTELE BRONEERIJATELE, VALI KODU!",2025-06-20T18:02:08+03:00,2,4,,59.425873,24.7398
41,3891359,"Tallinn, Kesklinna linnaosa, Virmalise tn-3",Tallinn,Virmalise tn 3,,4,84.4,489000,5793,https://www.city24.ee/ru/real-estate/skip/skip/3891359,https://c24ee.img-bcg.eu/object/24/6607/2v2649976607.jpg,ESIMESTELE BRONEERIJATELE KINGITUS!,2025-06-20T18:02:07+03:00,2,4,,59.425873,24.7398
42,2236330,"Tallinn, Mustamäe linnaosa, Ehitajate tee-68",Tallinn,Ehitajate tee 68,,4,57.4,164900,2872,https://www.city24.ee/ru/real-estate/skip/skip/2236330,https://c24ee.img-bcg.eu/object/24/4048/2v2479764048.jpg,,2025-06-20T18:00:36+03:00,4,9,1969,59.40622,24.669967
43,7615638,"Tallinn, Haabersti linnaosa, Astangu tn-34",Tallinn,Astangu tn 34,,2,50.5,128000,2534,https://www.city24.ee/ru/real-estate/skip/skip/7615638,https://c24ee.img-bcg.eu/object/24/5915/2v2830025915.jpg,MÜÜA KAASAEGNE  JA MUGAV 2 TOALINE KODU ASTANGUL!,2025-06-20T16:05:52+03:00,5,5,1988,59.4044502,24.632813
44,1691715,"Tallinn, Mustamäe linnaosa, Mäepealse tn-31",Tallinn,Mäepealse tn 31,,2,44.3,163000,3679,https://www.city24.ee/ru/real-estate/skip/skip/1691715,https://c24ee.img-bcg.eu/object/24/5687/2v653315687.jpg,Hea asukohaga korter A-energiaklassi majas!,2025-06-20T16:04:57+03:00,3,6,2023,59.39386,24.644556
45,5284931,"Tallinn, Pirita linnaosa, Pirita tee-26f",Tallinn,Pirita tee 26f,,2,84.6,259500,3067,https://www.city24.ee/ru/real-estate/skip/skip/5284931,https://c24ee.img-bcg.eu/object/24/2929/2v3885882929.jpg,,2025-06-20T16:03:58+03:00,3,16,2003,59.4475675,24.8084307
46,5854596,"Tallinn, Kesklinna linnaosa, Teatri väljak-1",Tallinn,Teatri väljak 1,,3,77.6,490000,6314,https://www.city24.ee/ru/real-estate/skip/skip/5854596,https://c24ee.img-bcg.eu/object/24/9308/2v2111919308.jpg,Müüa 3 toaline korter Teatri Majas,2025-06-20T16:03:55+03:00,3,6,2024,59.434059,24.752524
47,1827736,"Tallinn, Kesklinna linnaosa, Pirita tee-26f",Tallinn,Pirita tee 26f,,2,84.6,259500,3067,https://www.city24.ee/ru/real-estate/skip/skip/1827736,https://c24ee.img-bcg.eu/object/24/8119/2v2888478119.jpg,,2025-06-20T16:03:52+03:00,3,16,2003,59.4475675,24.8084307
48,2824048,"Tallinn, Mustamäe linnaosa, E. Vilde tee-109",Tallinn,E. Vilde tee 109,,2,44.2,111000,2511,https://www.city24.ee/ru/real-estate/skip/skip/2824048,https://c24ee.img-bcg.eu/object/24/0073/2v3242880073.jpg,PÜSTAK VAHETATUD!,2025-06-20T16:03:22+03:00,4,5,1964,59.404171,24.673765
49,3835734,"Tallinn, Haabersti linnaosa, Järveotsa tee-1",Tallinn,Järveotsa tee 1,,1,37.9,99900,2635,https://www.city24.ee/ru/real-estate/skip/skip/3835734,https://c24ee.img-bcg.eu/object/24/7108/2v3835937108.jpg,"Müüa renoveeritud korter,rõduga,Harkujärve ääres.",2025-06-20T16:02:54+03:00,1,14,1983,59.4092469,24.6331067
50,4508779,"Tallinn, Mustamäe linnaosa, Aiandi tn-9/1",Tallinn,Aiandi tn 9,1,2,41.5,189000,4554,https://www.city24.ee/ru/real-estate/skip/skip/4508779,https://c24ee.img-bcg.eu/object/24/1419/2v1365371419.jpg,Sisustatud 2-toaline uues majas,2025-06-20T16:02:04+03:00,6,6,2023,59.412025,24.682672
51,3465274,"Tallinn, Põhja-Tallinna linnaosa, Kopli tn-100b",Tallinn,Kopli tn 100b,,1,16,39990,2499,https://www.city24.ee/ru/real-estate/skip/skip/3465274,https://c24ee.img-bcg.eu/object/24/5315/2v794475315.jpg,,2025-06-20T16:01:54+03:00,4,5,1987,59.45542,24.682464
52,3027201,"Tallinn, Põhja-Tallinna linnaosa, Puhangu tn-30",Tallinn,Puhangu tn 30,,2,40,100000,2500,https://www.city24.ee/ru/real-estate/skip/skip/3027201,https://c24ee.img-bcg.eu/object/24/6872/2v3837116872.jpg,,2025-06-20T16:01:24+03:00,2,5,1972,59.444484,24.689825
53,1096916,"Tallinn, Kesklinna linnaosa, Koidu tn-99",Tallinn,Koidu tn 99,,1,28.6,154000,5384,https://www.city24.ee/ru/real-estate/skip/skip/1096916,https://c24ee.img-bcg.eu/object/24/8507/2v1883658507.jpg,Terrassiga korter suurepärases asukohas.,2025-06-20T14:13:26+03:00,1,5,2020,59.421653,24.739674
54,8450906,"Tallinn, Kesklinna linnaosa, P. Süda tn-11",Tallinn,P. Süda tn 11,,2,62.9,215000,3418,https://www.city24.ee/ru/real-estate/skip/skip/8450906,https://c24ee.img-bcg.eu/object/24/1006/2v2849091006.jpg,,2025-06-20T14:12:24+03:00,2,6,2003,59.4289501,24.7476379
55,4733426,"Tallinn, Kristiine linnaosa, Seebi tn-1",Tallinn,Seebi tn 1,,2,64.4,243000,3773,https://www.city24.ee/ru/real-estate/skip/skip/4733426,https://c24ee.img-bcg.eu/object/24/8041/2v810948041.jpg,Suur avar 2-toaline korter. Parkimiskoht garaažis.,2025-06-20T14:11:32+03:00,4,20,2021,59.4088776,24.7297495
56,7213769,"Tallinn, Kesklinna linnaosa, Väike-Ameerika tn-39/1",Tallinn,Väike-Ameerika tn 39,1,2,36.3,135000,3719,https://www.city24.ee/ru/real-estate/skip/skip/7213769,https://c24ee.img-bcg.eu/object/24/6375/2v377606375.jpg,Hubane kodu ja kasumlik investeering ühes!,2025-06-20T14:09:23+03:00,2,3,1940,59.424907,24.729473
57,5902363,"Tallinn, Kristiine linnaosa, Kasvu tn-16",Tallinn,Kasvu tn 16,,3,75.4,250000,3315,https://www.city24.ee/ru/real-estate/skip/skip/5902363,https://c24ee.img-bcg.eu/object/24/3948/2v1240943948.jpg,VÄRSKELT RENOVEERITUD VALGUSKÜLLANE KORTER,2025-06-20T14:09:22+03:00,5,5,1976,59.431113,24.714188
58,3237377,"Tallinn, Mustamäe linnaosa, Mustamäe tee-171",Tallinn,Mustamäe tee 171,,1,32.8,76500,2332,https://www.city24.ee/ru/real-estate/skip/skip/3237377,https://c24ee.img-bcg.eu/object/24/1855/2v3421851855.jpg,RENOVEERIMISVÕIMALUS!,2025-06-20T14:05:49+03:00,4,5,1972,59.405738,24.684959
59,5867838,"Tallinn, Haabersti linnaosa, Õismäe tee-150",Tallinn,Õismäe tee 150,,3,66.1,128900,1950,https://www.city24.ee/ru/real-estate/skip/skip/5867838,https://c24ee.img-bcg.eu/object/24/7392/2v2104637392.jpg,"C Energiaklass maja, super vaatega!",2025-06-20T14:05:44+03:00,8,9,1977,59.416,24.652846
60,2934382,"Tallinn, Lasnamäe linnaosa, Mahtra tn-72",Tallinn,Mahtra tn 72,,1,32.7,89000,2721,https://www.city24.ee/ru/real-estate/skip/skip/2934382,https://c24ee.img-bcg.eu/object/24/5455/2v2897035455.jpg,KLIENDIPÄEV 22.06 KELL 14.00-15.00  EELREGISTREERI!,2025-06-20T14:04:58+03:00,6,9,1983,59.4423154,24.8779617
61,8081387,"Tallinn, Kesklinna linnaosa, Lastekodu tn-10",Tallinn,Lastekodu tn 10,,1,33.1,117000,3534,https://www.city24.ee/ru/real-estate/skip/skip/8081387,https://c24ee.img-bcg.eu/object/24/4560/2v867584560.jpg,,2025-06-20T14:02:37+03:00,2,5,1983,59.430727,24.765261
62,2177593,"Tallinn, Põhja-Tallinna linnaosa, Uus-Maleva tn-3",Tallinn,Uus-Maleva tn 3,,2,47.7,97900,2052,https://www.city24.ee/ru/real-estate/skip/skip/2177593,https://c24ee.img-bcg.eu/object/24/8035/2v2554038035.jpg,,2025-06-20T14:02:02+03:00,3,5,1946,59.456494,24.682962
63,1978408,"Tallinn, Põhja-Tallinna linnaosa, Kalma tn-12",Tallinn,Kalma tn 12,,5,106.2,649500,6115,https://www.city24.ee/ru/real-estate/skip/skip/1978408,https://c24ee.img-bcg.eu/object/24/7590/2v1472217590.jpg,,2025-06-20T14:01:20+03:00,1,4,2025,59.4435581,24.7359363
64,8338716,"Tallinn, Kesklinna linnaosa, Veerenni tn-1",Tallinn,Veerenni tn 1,,1,34.7,129000,3717,https://www.city24.ee/ru/real-estate/skip/skip/8338716,https://c24ee.img-bcg.eu/object/24/3533/2v898413533.jpg,1-toaline nagu 3-toaline,2025-06-20T14:00:25+03:00,5,5,1962,59.427635,24.748789
65,8471500,"Tallinn, Põhja-Tallinna linnaosa, Kotzebue tn-13",Tallinn,Kotzebue tn 13,,1,26.9,125000,4646,https://www.city24.ee/ru/real-estate/skip/skip/8471500,https://c24ee.img-bcg.eu/object/24/0069/2v657440069.jpg,,2025-06-20T14:00:21+03:00,2,4,2005,59.442067,24.736626
66,6096470,"Tallinn, Põhja-Tallinna linnaosa, Kotzebue tn-13",Tallinn,Kotzebue tn 13,,1,32.5,135000,4153,https://www.city24.ee/ru/real-estate/skip/skip/6096470,https://c24ee.img-bcg.eu/object/24/4392/2v4053594392.jpg,"Super asukoht, hoovimaja",2025-06-20T14:00:18+03:00,2,4,2005,59.4420579,24.7366442
67,6620754,"Tallinn, Kesklinna linnaosa, Pärnu mnt-48",Tallinn,Pärnu mnt 48,,3,53.2,169000,3176,https://www.city24.ee/ru/real-estate/skip/skip/6620754,https://c24ee.img-bcg.eu/object/24/0989/2v2975740989.jpg,"Tsentraalne asukoht, parkimine tasuta",2025-06-20T14:00:16+03:00,5,5,1960,59.428406,24.7421037
68,1547497,"Tallinn, Põhja-Tallinna linnaosa, Põhja pst-21c",Tallinn,Põhja pst 21c,,1,35.8,129000,3603,https://www.city24.ee/ru/real-estate/skip/skip/1547497,https://c24ee.img-bcg.eu/object/24/0854/2v276400854.jpg,,2025-06-20T14:00:14+03:00,2,4,2005,59.444771,24.745868
69,6963126,"Tallinn, Põhja-Tallinna linnaosa, Põhja pst-23",Tallinn,Põhja pst 23,,2,29.5,99000,3355,https://www.city24.ee/ru/real-estate/skip/skip/6963126,https://c24ee.img-bcg.eu/object/24/0223/2v1628700223.jpg,,2025-06-20T14:00:12+03:00,1,2,,59.4445039,24.747007
70,5817152,"Tallinn, Kesklinna linnaosa, Jõe tn-5",Tallinn,Jõe tn 5,,2,32,129000,4031,https://www.city24.ee/ru/real-estate/skip/skip/5817152,https://c24ee.img-bcg.eu/object/24/2144/2v278612144.jpg,"knad hoovi poole, panipaik.",2025-06-20T14:00:11+03:00,4,9,,59.4381766,24.7638766
71,1418903,"Tallinn, Kesklinna linnaosa, Gonsiori tn-8",Tallinn,Gonsiori tn 8,,3,39,149000,3820,https://www.city24.ee/ru/real-estate/skip/skip/1418903,https://c24ee.img-bcg.eu/object/24/1007/2v566561007.jpg,,2025-06-20T14:00:09+03:00,2,5,1962,59.4350595,24.7598052
72,2434666,"Tallinn, Pirita linnaosa, Regati pst-12",Tallinn,Regati pst 12,,3,69.8,339000,4856,https://www.city24.ee/ru/real-estate/skip/skip/2434666,https://c24ee.img-bcg.eu/object/24/0044/2v2340410044.jpg,,2025-06-20T12:15:37+03:00,1,3,2019,59.464922291853,24.82543227368
73,3231716,"Tallinn, Põhja-Tallinna linnaosa, Põhja pst-21c",Tallinn,Põhja pst 21c,,3,74.1,299000,4035,https://www.city24.ee/ru/real-estate/skip/skip/3231716,https://c24ee.img-bcg.eu/object/24/0787/2v3066870787.jpg,Sinu uus kodu Põhja puiesteel!,2025-06-20T12:14:25+03:00,3,4,2005,59.444837716781,24.745646896295
74,6594969,"Tallinn, Kesklinna linnaosa, Virmalise tn-3",Tallinn,Virmalise tn 3,,3,66.8,389000,5823,https://www.city24.ee/ru/real-estate/skip/skip/6594969,https://c24ee.img-bcg.eu/object/24/4461/2v3268984461.jpg,ESIMESTELE BRONEERIJATELE KINGITUS!,2025-06-20T12:02:55+03:00,3,4,,59.425873,24.7398
75,5473392,"Tallinn, Kesklinna linnaosa, Virmalise tn-3",Tallinn,Virmalise tn 3,,3,63.5,379000,5968,https://www.city24.ee/ru/real-estate/skip/skip/5473392,https://c24ee.img-bcg.eu/object/24/1351/2v83811351.jpg,ESIMESTELE BRONEERIJATELE KINGITUS!,2025-06-20T12:02:54+03:00,1,4,,59.425873,24.7398
76,2626172,"Tallinn, Kesklinna linnaosa, Virmalise tn-3",Tallinn,Virmalise tn 3,,3,62.8,339000,5398,https://www.city24.ee/ru/real-estate/skip/skip/2626172,https://c24ee.img-bcg.eu/object/24/4416/2v1393874416.jpg,ESIMESTELE BRONEERIJATELE KINGITUS!,2025-06-20T12:02:52+03:00,2,4,,59.425873,24.7398
77,1414206,"Tallinn, Põhja-Tallinna linnaosa, Tuulemaa tn-5",Tallinn,Tuulemaa tn 5,,3,59.6,191000,3204,https://www.city24.ee/ru/real-estate/skip/skip/1414206,https://c24ee.img-bcg.eu/object/24/0300/2v3085560300.jpg,"Kõrgete lagedega, avar, valgusküllane ja vaikne",2025-06-20T12:01:01+03:00,1,3,,59.451706701492,24.689894914627
78,2041677,"Tallinn, Lasnamäe linnaosa, Majaka tn-24",Tallinn,Majaka tn 24,,2,37.5,105000,2800,https://www.city24.ee/ru/real-estate/skip/skip/2041677,https://c24ee.img-bcg.eu/object/24/5669/2v2501075669.jpg,Väga hea asukohaga ilus 2-toaline korter!,2025-06-20T10:00:34+03:00,4,4,1961,59.427966,24.790411
